set,clip,tier,scenario,motion,n_fires,false_fires,car_lead,car_oracle
val,fold2_room1_mix0748,caution,v11core,static,1,0,1.8399999999999999,2.6399999999999997
val,fold2_room1_mix0749,critical,v11core,walk,1,0,2.83,3.13
val,fold2_room1_mix0750,caution,v11core,walk,1,0,2.59,3.5900000000000003
val,fold2_room1_mix0751,na,v11core,static,0,0,,
val,fold2_room1_mix0752,caution,v11core,walk,3,0,4.319999999999999,3.5199999999999996
val,fold2_room1_mix0753,critical,v11core,walk,6,0,-0.05999999999999961,1.6400000000000001
val,fold2_room1_mix0754,critical,v11core,walk,3,0,3.6099999999999994,4.709999999999999
val,fold2_room1_mix0755,critical,v11core,walk,2,0,5.02,6.22
val,fold2_room1_mix0756,safe,v11core,static,2,0,4.0600000000000005,3.16
val,fold2_room1_mix0757,safe,v11core,walk,4,0,7.119999999999999,8.12
val,fold2_room1_mix0758,safe,v11core,walk,5,0,2.89,5.79
val,fold2_room1_mix0759,caution,v11core,static,2,0,5.76,6.760000000000001
val,fold2_room1_mix0760,na,v11core,walk,2,0,,
val,fold2_room1_mix0761,safe,v11core,static,0,0,,0.3899999999999997
val,fold2_room1_mix0762,critical,v11core,walk,4,0,1.8699999999999992,2.67
val,fold2_room1_mix0763,caution,v11core,static,4,0,3.000000000000001,4.500000000000001
val,fold2_room1_mix0764,safe,v11core,walk,4,0,4.65,6.55
val,fold2_room1_mix0765,critical,v11core,static,4,0,7.5600000000000005,8.56
val,fold2_room1_mix0766,safe,v11core,static,6,0,6.63,7.63
val,fold2_room1_mix0767,caution,v11core,walk,1,0,4.24,4.039999999999999
val,fold2_room1_mix0768,critical,v11core,static,3,0,3.25,4.35
val,fold2_room1_mix0769,caution,v11core,walk,4,0,2.2,3.2
val,fold2_room1_mix0770,critical,v11core,static,1,0,1.4800000000000004,1.38
val,fold2_room1_mix0771,safe,v11core,static,2,0,7.74,8.64
val,fold2_room1_mix0772,caution,v11core,walk,5,0,1.33,1.83
val,fold2_room1_mix0773,critical,v11core,walk,2,0,,1.1900000000000004
val,fold2_room1_mix0774,critical,v11core,static,1,0,4.33,5.33
val,fold2_room1_mix0775,safe,v11core,walk,4,0,6.35,2.6499999999999995
val,fold2_room1_mix0776,safe,v11core,walk,2,0,3.39,4.390000000000001
val,fold2_room1_mix0777,caution,v11core,static,2,0,6.64,7.54
val,fold2_room1_mix0778,critical,v11core,static,2,0,6.47,7.37
val,fold2_room1_mix0779,critical,v11core,static,4,0,7.800000000000001,8.700000000000001
val,fold2_room1_mix0780,critical,v11core,static,4,0,6.109999999999999,7.11
val,fold2_room1_mix0781,safe,v11core,static,4,0,7.01,7.909999999999999
val,fold2_room1_mix0782,safe,v11core,static,4,0,0.5499999999999998,2.3499999999999996
val,fold2_room1_mix0783,na,v11core,walk,0,0,,
val,fold2_room1_mix0784,critical,v11core,static,1,0,0.4500000000000002,1.3499999999999996
val,fold2_room1_mix0785,safe,v11core,walk,1,0,1.46,2.26
val,fold2_room1_mix0786,critical,v11core,walk,1,0,1.08,1.88
val,fold2_room1_mix0787,critical,v11core,static,4,0,3.0999999999999996,3.799999999999999
val,fold2_room1_mix0788,critical,v11core,walk,3,0,4.72,5.72
val,fold2_room1_mix0789,na,v11core,static,1,0,,
val,fold2_room1_mix0790,caution,v11core,walk,1,0,5.48,6.180000000000001
val,fold2_room1_mix0791,safe,v11core,walk,6,0,4.53,5.430000000000001
val,fold2_room1_mix0792,critical,v11core,walk,3,0,1.6899999999999995,2.69
val,fold2_room1_mix0793,critical,v11core,walk,6,0,0.7400000000000002,3.1399999999999997
val,fold2_room1_mix0794,safe,v11core,walk,2,0,4.71,5.91
val,fold2_room1_mix0795,caution,v11core,walk,2,0,7.870000000000001,8.870000000000001
val,fold2_room1_mix0796,caution,v11core,walk,1,0,4.47,5.47
val,fold2_room1_mix0797,caution,v11core,static,1,0,1.7300000000000004,2.7300000000000004
val,fold2_room1_mix0798,safe,v11core,static,2,0,5.130000000000001,6.130000000000001
val,fold2_room1_mix0799,critical,v11core,static,5,0,3.7199999999999998,4.52
val,fold2_room1_mix0800,caution,v11core,walk,2,0,1.08,2.18
val,fold2_room1_mix0801,safe,v11core,walk,2,0,7.76,8.66
val,fold2_room1_mix0802,safe,v11core,static,3,0,4.65,4.25
val,fold2_room1_mix0803,caution,v11core,walk,6,0,5.58,6.58
val,fold2_room1_mix0804,critical,v11core,walk,3,0,1.0199999999999996,2.3199999999999994
val,fold2_room1_mix0805,safe,v11core,static,5,0,6.35,7.3500000000000005
val,fold2_room1_mix0806,caution,v11core,static,3,0,2.0500000000000007,2.8500000000000005
val,fold2_room1_mix0807,critical,v11core,static,2,0,4.81,5.71
val,fold2_room1_mix0808,na,v11core,walk,0,0,,
val,fold2_room1_mix0809,critical,v11core,walk,1,0,4.300000000000001,5.2
val,fold2_room1_mix0810,safe,v11core,walk,1,0,4.67,7.57
val,fold2_room1_mix0811,safe,v11core,walk,3,0,5.02,5.72
val,fold2_room1_mix0812,caution,v11core,walk,5,0,3.3,2.0999999999999996
val,fold2_room1_mix0813,critical,v11core,static,2,0,,1.1000000000000005
val,fold2_room1_mix0814,caution,v11core,static,3,0,4.48,5.28
val,fold2_room1_mix0815,critical,v11core,static,2,0,7.25,8.15
val,fold2_room1_mix0816,caution,v11core,walk,4,0,7.130000000000001,8.13
val,fold2_room1_mix0817,critical,v11core,static,3,0,5.23,6.13
val,fold2_room1_mix0818,na,v11core,walk,0,0,,
val,fold2_room1_mix0819,critical,v11core,walk,3,0,7.99,8.89
val,fold2_room1_mix0820,caution,v11core,walk,3,0,3.3899999999999997,4.39
val,fold2_room1_mix0821,safe,v11core,static,4,0,3.03,4.33
val,fold2_room1_mix0822,critical,v11core,walk,5,0,6.15,7.15
val,fold2_room1_mix0823,caution,v11core,walk,4,0,6.91,7.71
val,fold2_room1_mix0824,caution,v11core,walk,4,0,6.8100000000000005,7.8100000000000005
val,fold2_room1_mix0825,critical,v11core,static,1,0,1.46,2.46
val,fold2_room1_mix0826,critical,v11core,walk,1,0,1.6100000000000003,2.21
val,fold2_room1_mix0827,critical,v11core,walk,2,0,7.0,8.0
val,fold2_room1_mix0828,na,v11core,static,2,0,,
val,fold2_room1_mix0829,safe,v11core,walk,1,0,5.050000000000001,5.95
val,fold2_room1_mix0830,safe,v11core,walk,3,0,4.43,2.63
val,fold2_room1_mix0831,critical,v11core,static,2,0,3.58,4.48
val,fold2_room1_mix0832,caution,v11core,walk,6,0,6.57,7.470000000000001
val,fold2_room1_mix0833,safe,v11core,walk,2,0,6.220000000000001,7.12
val,fold2_room1_mix0834,safe,v11core,static,3,0,6.44,3.04
val,fold2_room1_mix0835,caution,v11core,walk,8,0,6.35,3.6499999999999995
val,fold2_room1_mix0836,critical,v11core,walk,2,0,7.199999999999999,8.2
val,fold2_room1_mix0837,na,v11core,walk,0,0,,
val,fold2_room1_mix0838,safe,v11core,walk,6,0,6.14,7.04
val,fold2_room1_mix0839,safe,v11core,static,5,0,5.17,6.07
val,fold2_room1_mix0840,na,v11core,static,0,0,,
val,fold2_room1_mix0841,na,v11core,walk,0,0,,
val,fold2_room1_mix0842,critical,v11core,static,3,0,3.130000000000001,3.8300000000000005
val,fold2_room1_mix0843,na,v11core,static,0,0,,
val,fold2_room1_mix0844,caution,v11core,static,1,0,1.62,2.3200000000000003
val,fold2_room1_mix0845,safe,v11core,walk,3,0,2.82,4.02
val,fold2_room1_mix0846,safe,v11core,static,1,0,3.5999999999999996,4.8999999999999995
val,fold2_room1_mix0847,caution,v11core,walk,1,0,5.41,6.3100000000000005
val,fold2_room1_mix0848,caution,v11core,walk,1,0,5.49,6.590000000000001
val,fold2_room1_mix0849,critical,v11core,static,2,0,7.640000000000001,8.540000000000001
val,fold2_room1_mix0850,critical,v11core,static,1,0,3.45,4.05
val,fold2_room1_mix0851,caution,v11core,static,6,0,7.84,8.74
val,fold2_room1_mix0852,critical,v11core,walk,2,0,5.6,6.6000000000000005
val,fold2_room1_mix0853,critical,v11core,walk,8,0,3.57,3.37
val,fold2_room1_mix0854,critical,v11core,static,4,0,0.7300000000000004,1.63
val,fold2_room1_mix0855,safe,v11core,static,7,0,5.48,6.38
val,fold2_room1_mix0856,safe,v11core,walk,1,0,5.26,6.16
val,fold2_room1_mix0857,safe,v11core,static,1,0,,0.9500000000000002
val,fold2_room1_mix0858,na,v11core,static,1,0,,
val,fold2_room1_mix0859,safe,v11core,static,4,0,3.76,4.66
val,fold2_room1_mix0860,caution,v11core,walk,7,0,6.12,7.220000000000001
val,fold2_room1_mix0861,safe,v11core,walk,1,0,2.7399999999999998,0.8399999999999999
val,fold2_room1_mix0862,critical,v11core,walk,2,0,5.02,3.42
val,fold2_room1_mix0863,critical,v11core,static,2,0,2.92,3.7200000000000006
val,fold2_room1_mix0864,caution,v11core,static,3,0,6.01,6.91
val,fold2_room1_mix0865,na,v11core,walk,4,0,,
val,fold2_room1_mix0866,caution,v11core,static,1,0,1.6800000000000006,2.6800000000000006
val,fold2_room1_mix0867,safe,v11core,walk,1,0,1.7800000000000002,1.2800000000000002
val,fold2_room1_mix0868,critical,v11core,static,1,0,5.0,5.9
val,fold2_room1_mix0869,safe,v11core,static,2,0,3.7099999999999995,4.81
val,fold2_room1_mix0870,caution,v11core,static,2,0,3.53,3.13
val,fold2_room1_mix0871,critical,v11core,static,5,0,1.0299999999999994,2.33
val,fold2_room1_mix0872,caution,v11core,static,5,0,3.1,4.1000000000000005
val,fold2_room1_mix0873,caution,v11core,walk,3,0,5.59,6.49
val,fold2_room1_mix0874,critical,v11core,walk,2,0,7.219999999999999,7.219999999999999
val,fold2_room1_mix0875,caution,v11core,static,3,0,2.92,3.62
val,fold2_room1_mix0876,na,v11core,walk,4,0,,
val,fold2_room1_mix0877,safe,v11core,walk,1,0,,0.9800000000000004
val,fold2_room1_mix0878,caution,v11core,walk,5,0,4.07,4.87
val,fold2_room1_mix0879,safe,v11core,static,2,0,6.23,7.13
val,fold2_room1_mix0880,na,v11core,walk,0,0,,
val,fold2_room1_mix0881,caution,v11core,walk,2,0,6.95,7.8500000000000005
val,fold2_room1_mix0882,critical,v11core,walk,1,0,5.05,6.05
val,fold2_room1_mix0883,na,v11core,static,2,0,,
val,fold2_room1_mix0884,critical,v11core,static,2,0,4.66,3.3599999999999994
val,fold2_room1_mix0885,na,v11core,walk,1,0,,
val,fold2_room1_mix0886,safe,v11core,walk,2,0,,2.88
val,fold2_room1_mix0887,caution,v11core,static,4,0,6.050000000000001,7.15
val,fold2_room1_mix0888,critical,v11core,static,4,0,6.07,6.970000000000001
val,fold2_room1_mix0889,safe,v11core,static,3,0,0.3799999999999999,1.6799999999999997
val,fold2_room1_mix0890,na,v11core,walk,0,0,,
val,fold2_room1_mix0891,na,v11core,static,0,0,,
val,fold2_room1_mix0892,caution,v11core,walk,3,0,2.49,3.29
val,fold2_room1_mix0893,critical,v11core,static,1,0,3.09,3.9899999999999998
val,fold2_room1_mix0894,critical,v11core,static,2,0,4.69,1.4900000000000002
val,fold2_room1_mix0895,critical,v11core,walk,1,0,5.2,6.1000000000000005
val,fold2_room1_mix0896,caution,v11core,static,4,0,3.87,4.970000000000001
val,fold2_room1_mix0897,na,v11core,static,1,0,,
val,fold2_room1_mix0898,critical,v11core,walk,3,0,1.6399999999999997,2.4400000000000004
val,fold2_room1_mix0899,caution,v11core,walk,1,0,3.28,3.98
val,fold2_room1_mix0900,caution,v11core,static,3,0,7.18,8.08
val,fold2_room1_mix0901,na,v11core,walk,0,0,,
val,fold2_room1_mix0902,caution,v11core,static,4,0,5.79,6.79
val,fold2_room1_mix0903,caution,v11core,static,2,0,5.53,6.33
val,fold2_room1_mix0904,safe,v11core,static,8,0,6.17,7.27
val,fold2_room1_mix0905,critical,v11core,static,3,0,1.63,2.5299999999999994
val,fold2_room1_mix0906,caution,v11core,walk,4,0,2.0100000000000007,2.910000000000001
val,fold2_room1_mix0907,safe,v11core,static,7,0,6.529999999999999,7.53
val,fold2_room1_mix0908,caution,v11core,static,3,0,2.9699999999999998,3.1699999999999995
val,fold2_room1_mix0909,caution,v11core,static,2,0,3.12,4.220000000000001
val,fold2_room1_mix0910,critical,v11core,static,1,0,0.8100000000000005,1.71
val,fold2_room1_mix0911,caution,v11core,walk,1,0,4.15,5.05
val,fold2_room1_mix0912,safe,v11core,walk,2,0,5.37,1.9699999999999998
val,fold2_room1_mix0913,safe,v11core,static,2,0,6.09,6.99
val,fold2_room1_mix0914,critical,v11core,walk,3,0,3.9699999999999998,4.97
val,fold2_room1_mix0915,safe,v11core,walk,1,0,4.5600000000000005,5.66
val,fold2_room1_mix0916,safe,v11core,static,5,0,5.12,6.0200000000000005
val,fold2_room1_mix0917,critical,v11core,static,3,0,2.2,2.8
val,fold2_room1_mix0918,critical,v11core,walk,2,0,0.8300000000000001,1.83
val,fold2_room1_mix0919,critical,v11core,walk,1,0,1.5099999999999998,2.41
val,fold2_room1_mix0920,critical,v11core,static,2,0,7.220000000000001,8.120000000000001
val,fold2_room1_mix0921,critical,v11core,static,3,0,1.8699999999999992,2.7699999999999996
val,fold2_room1_mix0922,caution,v11core,walk,2,0,7.640000000000001,8.540000000000001
val,fold2_room1_mix0923,na,v11core,walk,2,0,,
val,fold2_room1_mix0924,caution,v11core,walk,1,0,0.9100000000000001,1.6099999999999994
val,fold2_room1_mix0925,critical,v11core,static,4,0,2.6100000000000003,3.21
val,fold2_room1_mix0926,caution,v11core,walk,3,0,,2.6899999999999995
val,fold2_room1_mix0927,caution,v11core,walk,2,0,7.26,8.26
val,fold2_room1_mix0928,caution,v11core,walk,4,0,3.7399999999999998,2.7399999999999998
val,fold2_room1_mix0929,caution,v11core,static,1,0,4.959999999999999,5.96
val,fold2_room1_mix0930,caution,v11core,walk,2,0,0.3600000000000003,2.46
val,fold2_room1_mix0931,caution,v11core,static,2,0,5.539999999999999,6.54
val,fold2_room1_mix0932,caution,v11core,walk,2,0,4.24,4.84
val,fold2_room1_mix0933,safe,v11core,walk,3,0,,0.5299999999999994
val,fold2_room1_mix0934,na,v11core,walk,0,0,,
val,fold2_room1_mix0935,critical,v11core,walk,1,0,4.78,5.680000000000001
val,fold2_room1_mix0936,caution,v11core,walk,1,0,3.54,4.34
val,fold2_room1_mix0937,caution,v11core,walk,5,0,4.22,5.12
val,fold2_room1_mix0938,critical,v11core,static,4,0,6.01,6.91
val,fold2_room1_mix0939,safe,v11core,static,1,0,3.04,4.04
val,fold2_room1_mix0940,critical,v11core,static,2,0,7.140000000000001,8.040000000000001
val,fold2_room1_mix0941,safe,v11core,static,1,0,5.74,6.640000000000001
val,fold2_room1_mix0942,critical,v11core,static,1,0,2.25,2.8499999999999996
val,fold2_room1_mix0943,caution,v11core,static,4,0,7.360000000000001,8.260000000000002
val,fold2_room1_mix0944,na,v11core,static,0,0,,
val,fold2_room1_mix0945,caution,v11core,static,7,0,5.369999999999999,5.97
val,fold2_room1_mix0946,critical,v11core,walk,4,0,5.3100000000000005,6.21
val,fold2_room1_mix0947,caution,v11core,walk,1,0,1.63,2.4299999999999997
val,fold2_room1_mix0948,critical,v11core,static,2,0,6.81,7.609999999999999
val,fold2_room1_mix0949,na,v11core,walk,0,0,,
val,fold2_room1_mix0950,caution,v11core,static,5,0,0.7800000000000002,3.1799999999999997
val,fold2_room1_mix0951,na,v11core,static,0,0,,
val,fold2_room1_mix0952,na,v11core,static,4,0,,
val,fold2_room1_mix0953,safe,v11core,walk,4,0,5.959999999999999,6.96
val,fold2_room1_mix0954,caution,v11core,static,2,0,7.75,8.65
val,fold2_room1_mix0955,caution,v11core,static,1,0,1.6199999999999992,2.3199999999999994
val,fold2_room1_mix0956,safe,v11core,static,5,0,1.6900000000000004,2.59
val,fold2_room1_mix0957,critical,v11core,walk,4,0,6.869999999999999,7.87
val,fold2_room1_mix0958,safe,v11core,static,1,0,7.66,4.96
val,fold2_room1_mix0959,critical,v11core,walk,5,0,6.24,7.24
val,fold2_room1_mix0960,na,v11core,static,3,0,,
val,fold2_room1_mix0961,safe,v11core,walk,3,0,-0.25,
val,fold2_room1_mix0962,na,v11core,walk,0,0,,
val,fold2_room1_mix0963,critical,v11core,walk,1,0,3.45,4.25
val,fold2_room1_mix0964,critical,v11core,walk,4,0,1.1399999999999997,2.14
val,fold2_room1_mix0965,caution,v11core,walk,2,0,5.78,6.680000000000001
val,fold2_room1_mix0966,caution,v11core,static,3,0,5.93,6.83
val,fold2_room1_mix0967,critical,v11core,static,2,0,6.27,7.17
val,fold2_room1_mix0968,caution,v11core,static,3,0,6.9799999999999995,8.08
val,fold2_room1_mix0969,caution,v11core,static,5,0,4.83,5.43
val,fold2_room1_mix0970,safe,v11core,walk,4,0,3.8699999999999997,5.369999999999999
val,fold2_room1_mix0971,critical,v11core,static,3,0,2.959999999999999,3.6599999999999993
val,fold2_room1_mix0972,safe,v11core,walk,4,0,1.75,2.6499999999999995
val,fold2_room1_mix0973,critical,v11core,static,4,0,2.3999999999999995,3.4999999999999996
val,fold2_room1_mix0974,critical,v11core,walk,5,0,6.45,7.45
val,fold2_room1_mix0975,na,v11core,static,2,0,,
val,fold2_room1_mix0976,safe,v11core,walk,2,0,7.09,7.99
val,fold2_room1_mix0977,safe,v11core,static,1,0,-0.29000000000000004,0.20999999999999996
val,fold2_room1_mix0978,na,v11core,walk,0,0,,
val,fold2_room1_mix0979,safe,v11core,static,1,0,5.67,6.47
val,fold2_room1_mix0980,safe,v11core,static,1,0,5.550000000000001,6.550000000000001
val,fold2_room1_mix0981,caution,v11core,static,2,0,4.87,5.87
val,fold2_room1_mix0982,caution,v11core,walk,2,0,5.5,5.699999999999999
val,fold2_room1_mix0983,na,v11core,static,5,0,,
val,fold2_room1_mix0984,safe,v11core,static,2,0,7.57,8.57
val,fold2_room1_mix0985,safe,v11core,static,2,0,1.5300000000000002,2.130000000000001
val,fold2_room1_mix0986,safe,v11core,static,5,0,6.68,7.680000000000001
val,fold2_room1_mix0987,na,v11core,static,4,0,,
val,fold2_room1_mix0988,safe,v11core,static,8,0,7.890000000000001,8.790000000000001
val,fold2_room1_mix0989,safe,v11core,walk,4,0,5.1899999999999995,6.19
val,fold2_room1_mix0990,critical,v11core,static,5,0,4.44,4.640000000000001
val,fold2_room1_mix0991,critical,v11core,walk,1,0,1.7400000000000002,2.74
val,fold2_room1_mix0992,caution,v11core,walk,1,0,2.62,3.3200000000000003
val,fold2_room1_mix0993,safe,v11core,walk,3,0,1.9300000000000002,3.1300000000000003
val,fold2_room1_mix0994,na,v11core,static,2,0,,
val,fold2_room1_mix0995,caution,v11core,static,4,0,1.2400000000000002,1.8400000000000007
val,fold2_room1_mix0996,na,v11core,static,3,0,,
val,fold2_room1_mix0997,na,v11core,static,0,0,,
val,fold2_room1_mix0998,critical,v11core,walk,6,0,6.45,7.3500000000000005
val,fold2_room1_mix0999,critical,v11core,static,4,0,,1.9100000000000001
val,fold2_room1_mix1000,safe,v11core,static,4,0,4.99,5.99
val,fold2_room1_mix1001,caution,v11core,walk,3,0,5.3,6.2
val,fold2_room1_mix1002,caution,v11core,static,2,0,1.7199999999999998,2.8199999999999994
val,fold2_room1_mix1003,critical,v11core,static,4,0,4.6,5.5
val,fold2_room1_mix1004,safe,v11core,static,2,0,,2.6799999999999997
val,fold2_room1_mix1005,na,v11core,walk,0,0,,
val,fold2_room1_mix1006,critical,v11core,static,4,0,2.48,2.98
val,fold2_room1_mix1007,caution,v11core,walk,5,0,7.539999999999999,8.44
val,fold2_room1_mix1008,caution,v11core,static,3,0,6.84,7.74
val,fold2_room1_mix1009,critical,v11core,static,6,0,3.05,3.9499999999999997
val,fold2_room1_mix1010,caution,v11core,static,4,0,6.8,7.7
val,fold2_room1_mix1011,caution,v11core,walk,5,0,4.78,5.58
val,fold2_room1_mix1012,na,v11core,static,2,0,,
val,fold2_room1_mix1013,caution,v11core,walk,5,0,6.199999999999999,7.1
val,fold2_room1_mix1014,caution,v11core,static,2,0,5.86,6.66
val,fold2_room1_mix1015,safe,v11core,walk,3,0,1.87,2.67
val,fold2_room1_mix1016,critical,v11core,static,3,0,4.99,4.49
val,fold2_room1_mix1017,safe,v11core,walk,2,0,1.4899999999999993,2.59
val,fold2_room1_mix1018,critical,v11core,static,2,0,5.49,6.49
val,fold2_room1_mix1019,critical,v11core,walk,1,0,2.860000000000001,3.660000000000001
val,fold2_room1_mix1020,caution,v11core,walk,2,0,7.720000000000001,8.620000000000001
val,fold2_room1_mix1021,na,v11core,static,2,0,,
val,fold2_room1_mix1022,safe,v11core,walk,8,0,2.01,3.21
val,fold2_room1_mix1023,na,v11core,walk,2,0,,
val,fold2_room1_mix1024,safe,v11core,walk,1,0,0.9500000000000002,1.3499999999999996
val,fold2_room1_mix1025,caution,v11core,static,1,0,3.12,4.12
val,fold2_room1_mix1026,na,v11core,static,2,0,,
val,fold2_room1_mix1027,caution,v11core,static,3,0,2.130000000000001,2.9300000000000006
val,fold2_room1_mix1028,safe,v11core,static,0,0,,1.38
val,fold2_room1_mix1029,safe,v11core,static,1,0,1.1999999999999993,2.0
val,fold2_room1_mix1030,caution,v11core,static,1,0,5.09,6.09
val,fold2_room1_mix1031,critical,v11core,static,5,0,3.130000000000001,3.9300000000000006
val,fold2_room1_mix1032,na,v11core,static,3,0,,
val,fold2_room1_mix1033,safe,v11core,walk,1,0,6.8500000000000005,7.950000000000001
val,fold2_room1_mix1034,caution,v11core,static,3,0,0.8700000000000001,2.0700000000000003
val,fold2_room1_mix1035,safe,v11core,walk,0,0,,0.79
val,fold2_room1_mix1036,na,v11core,walk,3,0,,
val,fold2_room1_mix1037,safe,v11core,static,2,0,6.51,7.510000000000001
val,fold2_room1_mix1038,caution,v11core,walk,2,0,6.380000000000001,7.28
val,fold2_room1_mix1039,critical,v11core,static,2,0,6.51,7.61
val,fold2_room1_mix1040,critical,v11core,walk,3,0,3.1700000000000004,1.4700000000000006
val,fold2_room1_mix1041,safe,v11core,walk,5,0,7.339999999999999,8.34
val,fold2_room1_mix1042,caution,v11core,walk,4,0,,2.6400000000000006
val,fold2_room1_mix1043,na,v11core,walk,2,0,,
val,fold2_room1_mix1044,na,v11core,walk,0,0,,
val,fold2_room1_mix1045,critical,v11core,static,1,0,2.6300000000000003,3.3300000000000005
val,fold2_room1_mix1046,critical,v11core,walk,1,0,4.16,5.46
val,fold2_room1_mix1047,critical,v11core,walk,4,0,3.52,3.92
val,fold2_room1_mix1048,critical,v11core,static,2,0,1.5999999999999996,2.4999999999999996
val,fold2_room1_mix1049,caution,v11core,walk,2,0,6.68,3.08
val,fold2_room1_mix1050,na,v11core,walk,2,0,,
val,fold2_room1_mix1051,na,v11core,walk,1,0,,
val,fold2_room1_mix1052,critical,v11core,static,3,0,7.140000000000001,8.14
val,fold2_room1_mix1053,na,v11core,static,0,0,,
val,fold2_room1_mix1054,critical,v11core,walk,3,0,2.91,4.11
val,fold2_room1_mix1055,caution,v11core,walk,1,0,,1.0900000000000007
val,fold2_room1_mix1056,caution,v11core,walk,4,0,1.92,2.52
val,fold2_room1_mix1057,caution,v11core,static,5,0,7.130000000000001,8.030000000000001
val,fold2_room1_mix1058,critical,v11core,static,2,0,5.72,6.62
val,fold2_room1_mix1059,na,v11core,walk,0,0,,
val,fold2_room1_mix1060,caution,v11core,walk,2,0,5.75,6.75
val,fold2_room1_mix1061,critical,v11core,static,2,0,7.029999999999999,2.329999999999999
val,fold2_room1_mix1062,na,v11core,walk,3,0,,
val,fold2_room1_mix1063,safe,v11core,static,7,0,7.26,8.26
val,fold2_room1_mix1064,critical,v11core,walk,4,0,7.800000000000001,8.700000000000001
val,fold2_room1_mix1065,safe,v11core,walk,1,0,6.1899999999999995,6.79
val,fold2_room1_mix1066,critical,v11core,static,4,0,7.58,8.48
val,fold2_room1_mix1067,safe,v11core,walk,0,0,,0.54
val,fold2_room1_mix1068,na,v11core,walk,0,0,,
val,fold2_room1_mix1069,caution,v11core,static,4,0,7.6899999999999995,8.59
val,fold2_room1_mix1070,caution,v11core,static,2,0,2.9999999999999996,3.9999999999999996
val,fold2_room1_mix1071,critical,v11core,static,5,0,3.9699999999999998,4.87
val,fold2_room1_mix1072,safe,v11core,static,1,0,4.369999999999999,4.569999999999999
val,fold2_room1_mix1073,safe,v11core,walk,3,0,7.9,8.8
val,fold2_room1_mix1074,critical,v11core,walk,5,0,6.76,7.66
val,fold2_room1_mix1075,caution,v11core,static,2,0,7.09,7.99
val,fold2_room1_mix1076,na,v11core,walk,2,0,,
val,fold2_room1_mix1077,caution,v11core,walk,2,0,7.720000000000001,8.620000000000001
val,fold2_room1_mix1078,critical,v11core,walk,1,0,3.6100000000000003,4.61
val,fold2_room1_mix1079,caution,v11core,walk,4,0,7.050000000000001,8.05
val,fold2_room1_mix1080,safe,v11core,walk,1,0,2.9299999999999997,3.73
val,fold2_room1_mix1081,caution,v11core,walk,3,0,6.47,7.47
val,fold2_room1_mix1082,caution,v11core,static,3,0,3.24,4.04
val,fold2_room1_mix1083,critical,v11core,walk,5,0,3.27,4.2700000000000005
val,fold2_room1_mix1084,caution,v11core,walk,5,0,4.359999999999999,4.76
val,fold2_room1_mix1085,caution,v11core,static,3,0,3.2699999999999996,3.869999999999999
val,fold2_room1_mix1086,caution,v11core,walk,6,0,2.2,3.0000000000000004
val,fold2_room1_mix1087,na,v11core,static,2,0,,
val,fold2_room1_mix1088,critical,v11core,static,4,0,6.74,7.74
val,fold2_room1_mix1089,critical,v11core,static,2,0,6.02,6.92
val,fold2_room1_mix1090,critical,v11core,static,5,0,5.199999999999999,6.1
val,fold2_room1_mix1091,safe,v11core,walk,5,0,6.66,7.5600000000000005
val,fold2_room1_mix1092,na,v11core,static,0,0,,
val,fold2_room1_mix1093,safe,v11core,walk,2,0,3.38,4.38
val,fold2_room1_mix1094,safe,v11core,walk,4,0,6.3100000000000005,3.71
val,fold2_room1_mix1095,critical,v11core,static,4,0,5.050000000000001,3.2500000000000004
val,fold2_room1_mix1096,critical,v11core,static,2,0,6.27,7.17
val,fold2_room1_mix1097,safe,v11core,walk,7,0,4.99,5.89
val,fold2_room1_mix1098,safe,v11core,walk,2,0,6.43,7.430000000000001
val,fold2_room1_mix1099,safe,v11core,walk,1,0,3.1499999999999995,4.25
val,fold2_room1_mix1100,critical,v11core,static,6,0,4.45,4.8500000000000005
val,fold2_room1_mix1101,critical,v11core,walk,1,0,2.3600000000000003,3.2600000000000007
val,fold2_room1_mix1102,safe,v11core,static,4,0,2.94,3.74
val,fold2_room1_mix1103,na,v11core,walk,2,0,,
val,fold2_room1_mix1104,safe,v11core,walk,4,0,5.85,6.8500000000000005
val,fold2_room1_mix1105,na,v11core,static,0,0,,
val,fold2_room1_mix1106,caution,v11core,static,1,0,4.8,5.7
val,fold2_room1_mix1107,na,v11core,walk,5,0,,
val,fold2_room1_mix1108,critical,v11core,walk,6,0,1.6099999999999994,2.71
val,fold2_room1_mix1109,critical,v11core,walk,2,0,6.1899999999999995,7.09
val,fold2_room1_mix1110,safe,v11core,static,1,0,5.35,3.4499999999999997
val,fold2_room1_mix1111,na,v11core,walk,4,0,,
val,fold2_room1_mix1112,na,v11core,walk,4,0,,
val,fold2_room1_mix1113,safe,v11core,static,2,0,4.2,2.0
val,fold2_room1_mix1114,na,v11core,static,0,0,,
val,fold2_room1_mix1115,caution,v11core,walk,3,0,7.450000000000001,2.5500000000000007
val,fold2_room1_mix1116,safe,v11core,static,5,0,1.0899999999999999,1.29
val,fold2_room1_mix1117,na,v11core,static,3,0,,
val,fold2_room1_mix1118,critical,v11core,static,1,0,1.8499999999999996,2.45
val,fold2_room1_mix1119,critical,v11core,static,4,0,5.09,6.090000000000001
val,fold2_room1_mix1120,critical,v11core,static,2,0,6.85,7.75
