type,a,b,c,d
scene,arterial,walk,1.0,
map,1,,,,,,
poi,85.0,71.6,crossing,,,,
poi,89.7,73.6,signal,,,,
poi,88.6,80.0,crossing,,,,
poi,91.7,66.9,crossing,,,,
poi,-19.5,-11.0,gate,,,,
poi,-8.6,5.9,crossing,,,,
poi,-65.0,-2.2,gate,,,,
poi,6.3,13.8,crossing,,,,
poi,14.7,1.6,gate,,,,
water,579.0,306.6,530.1,294.7,3.0,,
water,530.1,294.7,470.9,279.3,3.0,,
water,470.9,279.3,426.9,262.3,3.0,,
water,426.9,262.3,395.3,248.6,3.0,,
water,395.3,248.6,394.3,249.1,3.0,,
water,394.3,249.1,371.9,242.5,3.0,,
water,371.9,242.5,371.0,241.1,3.0,,
water,371.0,241.1,315.3,225.2,3.0,,
water,315.3,225.2,284.9,218.1,3.0,,
water,284.9,218.1,217.6,202.1,3.0,,
water,217.6,202.1,215.9,201.6,3.0,,
water,215.9,201.6,189.7,194.7,3.0,,
water,189.7,194.7,148.0,184.2,3.0,,
water,148.0,184.2,99.5,174.0,3.0,,
water,99.5,174.0,94.8,172.0,3.0,,
water,94.8,172.0,65.4,166.5,3.0,,
water,65.4,166.5,58.5,165.2,3.0,,
water,58.5,165.2,28.4,159.5,3.0,,
water,28.4,159.5,24.5,154.3,3.0,,
water,24.5,154.3,19.3,151.2,3.0,,
water,19.3,151.2,8.1,149.5,3.0,,
water,8.1,149.5,-2.6,145.9,3.0,,
water,-2.6,145.9,-32.9,138.9,3.0,,
water,-32.9,138.9,-37.3,137.2,3.0,,
water,-37.3,137.2,-42.4,132.3,3.0,,
water,-42.4,132.3,-47.6,130.1,3.0,,
water,-47.6,130.1,-53.2,129.0,3.0,,
water,-53.2,129.0,-62.3,128.1,3.0,,
water,-62.3,128.1,-66.9,126.1,3.0,,
water,-66.9,126.1,-69.3,125.6,3.0,,
water,-69.3,125.6,-71.4,126.2,3.0,,
water,-71.4,126.2,-79.0,125.4,3.0,,
water,-79.0,125.4,-82.2,125.4,3.0,,
water,-82.2,125.4,-91.6,126.3,3.0,,
water,-91.6,126.3,-101.3,126.5,3.0,,
water,-101.3,126.5,-109.0,127.6,3.0,,
water,-109.0,127.6,-118.5,129.7,3.0,,
water,-118.5,129.7,-129.6,129.3,3.0,,
water,-129.6,129.3,-140.2,128.4,3.0,,
water,-140.2,128.4,-145.9,128.5,3.0,,
water,-145.9,128.5,-151.9,129.1,3.0,,
water,-151.9,129.1,-156.8,129.8,3.0,,
water,-156.8,129.8,-161.6,130.4,3.0,,
water,-161.6,130.4,-169.7,131.9,3.0,,
water,-169.7,131.9,-176.7,133.6,3.0,,
water,-176.7,133.6,-189.2,139.3,3.0,,
water,-189.2,139.3,-199.0,144.1,3.0,,
water,-199.0,144.1,-213.1,148.6,3.0,,
water,-213.1,148.6,-238.3,159.9,3.0,,
water,-238.3,159.9,-248.3,165.2,3.0,,
water,-248.3,165.2,-255.0,167.8,3.0,,
water,-255.0,167.8,-271.1,178.0,3.0,,
water,-271.1,178.0,-276.6,180.5,3.0,,
water,-276.6,180.5,-285.3,184.1,3.0,,
water,-285.3,184.1,-287.8,186.1,3.0,,
water,-287.8,186.1,-291.1,186.3,3.0,,
water,-291.1,186.3,-293.1,186.8,3.0,,
water,-293.1,186.8,-297.7,189.3,3.0,,
water,-297.7,189.3,-302.0,192.1,3.0,,
water,-302.0,192.1,-312.3,194.7,3.0,,
water,-312.3,194.7,-315.6,197.8,3.0,,
water,-315.6,197.8,-317.7,199.4,3.0,,
water,-317.7,199.4,-320.4,199.6,3.0,,
water,-320.4,199.6,-324.6,201.1,3.0,,
water,-324.6,201.1,-334.6,205.9,3.0,,
water,-334.6,205.9,-344.8,209.3,3.0,,
water,-344.8,209.3,-351.0,211.3,3.0,,
water,-351.0,211.3,-354.9,212.9,3.0,,
water,-354.9,212.9,-356.2,213.7,3.0,,
water,-356.2,213.7,-358.9,213.8,3.0,,
water,-358.9,213.8,-383.7,220.5,3.0,,
water,-383.7,220.5,-385.7,222.9,3.0,,
water,-385.7,222.9,-386.0,223.8,3.0,,
water,-386.0,223.8,-396.9,226.7,3.0,,
water,-396.9,226.7,-398.1,225.9,3.0,,
water,-398.1,225.9,-399.1,225.8,3.0,,
water,-399.1,225.8,-404.9,227.1,3.0,,
